id,city,province,country,zipCode,type,hasAirCondition,hasGarden,hasPool,isCloseToBeach,dailyPrice,currency,roomsNumber
F1mJe,city28,province53,country,9VPoZ,Villa,true,false,true,true,26.34,$,1
lHmPP,city43,province53,India,LpTxG,Single Floor,false,false,false,true,90.61,$,0
5GkBA,city56,province72,Egypt,ZySVQ,bungalow,true,false,false,true,61.6,$,2
PTdvJ,city0,province11,UK,htQku,bungalow,true,true,false,false,27.74,$,1
TB2Ud,city22,province48,France,Px1Cu,Deluxe,false,false,false,true,45.82,$,1
sfmTG,city27,province94,Thailand,hOKKi,Villa,false,false,true,true,27.17,$,0
KXObH,city53,province49,Russia,lP8Bm,Single Floor,false,true,true,true,3.03,$,2
nRvBJ,city22,province41,China,QSpRw,bungalow,true,false,true,false,2.41,$,2
55K7t,city41,province20,South Africa,3BjsQ,bungalow,true,true,true,true,44.19,$,2
UghdJ,city37,province65,country,Srmdj,Deluxe,true,true,false,false,66.42,$,3
9I53V,city82,province75,India,Wdz9z,Villa,false,true,true,false,69.68,$,3
ZXIq3,city54,province65,Egypt,i6GMj,Single Floor,true,true,true,true,18.74,$,2
ap1Ly,city47,province24,UK,GYovv,bungalow,false,true,false,false,5.43,$,0
RZcmN,city58,province69,France,N7xor,bungalow,true,true,true,false,92.91,$,0
YrTDO,city19,province46,Thailand,ADxjN,Deluxe,true,true,false,false,84.49,$,3
sHtXb,city0,province92,Russia,cHpdl,Villa,false,false,true,true,70.23,$,2
uI5Fs,city26,province69,China,0liZf,Single Floor,false,true,true,false,80.5,$,2
beFU1,city28,province33,South Africa,kYcfA,bungalow,true,false,true,true,93.48,$,1
PSPpD,city53,province96,country,wYbv0,bungalow,false,false,false,false,25.93,$,1
Y4Ukq,city36,province54,India,iDU6Y,Deluxe,false,false,true,false,90.61,$,3
cOisn,city86,province28,Egypt,0XHVL,Villa,true,false,true,true,42.16,$,1
TnCBg,city45,province27,UK,lBXgS,Single Floor,false,true,true,false,98.42,$,0
jpRk9,city25,province64,France,1WziG,bungalow,false,true,true,false,79.32,$,2
DbhWv,city26,province53,Thailand,Va3YQ,bungalow,false,true,false,false,4.2,$,1
ujrb6,city81,province47,Russia,fgjLS,Deluxe,true,true,true,false,69.25,$,1
rHmRn,city71,province44,China,NfHyh,Villa,false,true,true,true,22.55,$,1
YqXvr,city92,province64,South Africa,das37,Single Floor,false,false,false,true,73.88,$,1
DrsDD,city43,province6,country,7zunV,bungalow,false,false,false,true,36.79,$,3
n4ZbW,city16,province72,India,3hP6Q,bungalow,false,true,true,false,39.79,$,3
ZThQc,city61,province36,Egypt,Replp,Deluxe,true,false,true,true,90.19,$,3
IfD1j,city87,province21,UK,GACwq,Villa,false,false,true,true,96.6,$,2
TNFrP,city26,province44,France,bcspa,Single Floor,false,true,true,true,94.41,$,2
eNGi8,city30,province15,Thailand,pWXFT,bungalow,false,false,true,true,99.52,$,1
oL8mh,city65,province9,Russia,oNlCU,bungalow,true,false,false,true,1.73,$,1
S8kgM,city82,province56,China,07xDB,Deluxe,false,true,false,true,76.62,$,1
SdjF3,city64,province90,South Africa,tcXHV,Villa,true,true,true,true,44.32,$,1
lxVbM,city44,province24,country,tJAxU,Single Floor,false,true,true,false,67.61,$,1
9qKLf,city97,province59,India,UIHxv,bungalow,false,false,false,true,68.69,$,2
OZqne,city27,province63,Egypt,NJY4f,bungalow,false,true,false,false,66.06,$,0
yi7kC,city84,province57,UK,UIQJn,Deluxe,true,false,true,false,37.7,$,2
OP5QA,city79,province9,France,YWKWY,Villa,false,true,false,true,79.42,$,0
9y82S,city10,province57,Thailand,eUqEG,Single Floor,false,false,false,true,36.44,$,0
VzJ08,city84,province9,Russia,IiC3u,bungalow,true,true,false,false,48.51,$,0
dp10N,city82,province16,China,iGYSg,bungalow,true,true,false,true,15.16,$,2
Qcs1x,city11,province9,South Africa,z4yBX,Deluxe,false,true,true,true,76.75,$,1
bdR2Y,city25,province34,country,Et2lV,Villa,false,false,true,false,95.79,$,1
nUrJI,city42,province8,India,AWIuF,Single Floor,true,false,true,true,33.72,$,2
FoKWX,city10,province25,Egypt,KDq8M,bungalow,true,true,false,false,56.76,$,1
Wa8gt,city49,province0,UK,yQFCy,bungalow,true,false,true,false,90.7,$,2
FcTwk,city11,province18,France,cnq56,Deluxe,false,true,true,true,88.68,$,3
skrDM,city46,province6,Thailand,32XNa,Villa,false,false,true,false,28.96,$,1
ibhtV,city63,province6,Russia,LhCp6,Single Floor,false,true,true,true,24.05,$,1
lxGXt,city82,province73,China,k8jxL,bungalow,true,false,true,true,15.48,$,1
zSMTY,city29,province57,South Africa,NZECb,bungalow,true,true,true,false,59.46,$,3
5QIKj,city98,province72,country,Q36AE,Deluxe,false,true,true,false,54.73,$,2
z1N91,city10,province18,India,Hb2hR,Villa,false,false,true,true,93.46,$,1
DLWsj,city24,province84,Egypt,8p9ul,Single Floor,true,false,false,true,10.44,$,1
BwExj,city62,province25,UK,FpXsV,bungalow,false,true,false,false,25.5,$,3
r5q3h,city39,province26,France,8Mdpa,bungalow,false,true,false,false,17.63,$,3
0wwQh,city76,province63,Thailand,6UT7G,Deluxe,true,true,false,true,73.03,$,1
kvn27,city80,province54,Russia,I8XHv,Villa,true,false,false,false,53.31,$,0
spo85,city36,province97,China,uqKxe,Single Floor,false,false,true,true,13.55,$,0
QDTuv,city94,province20,South Africa,cLD1z,bungalow,true,true,false,false,97.71,$,1
19fKF,city2,province20,country,XmP3o,bungalow,true,false,true,true,5.94,$,3
j7UPz,city64,province31,India,FiZ0n,Deluxe,true,false,true,true,81.6,$,0
VRqgQ,city78,province55,Egypt,CZJnL,Villa,false,false,false,false,68.7,$,1
LqiIj,city49,province94,UK,2Esgr,Single Floor,true,true,false,true,15.08,$,3
IhDeN,city66,province73,France,MnzPs,bungalow,false,false,false,false,98.37,$,2
8FNQH,city23,province80,Thailand,DzaBR,bungalow,false,true,true,false,28.86,$,1
71ggG,city10,province47,Russia,6jQDB,Deluxe,false,false,false,false,17.03,$,2
4M2k9,city67,province98,China,XPKlt,Villa,true,false,false,true,32.06,$,2
3ykW1,city4,province56,South Africa,SOhtI,Single Floor,false,false,true,true,21.51,$,1
w25Qs,city2,province18,country,b8mQq,bungalow,false,false,true,true,84.97,$,3
2EN7O,city44,province41,India,bu39m,bungalow,true,true,false,false,92.96,$,3
Cb5n6,city4,province50,Egypt,OL5ax,Deluxe,false,false,false,true,28.32,$,3
JTYw4,city82,province56,UK,hSSZ9,Villa,false,false,false,true,60.39,$,1
Kmko0,city5,province57,France,tCg0S,Single Floor,true,false,true,true,77.97,$,2
GxIJ6,city59,province18,Thailand,a4s3y,bungalow,false,true,true,false,6.47,$,1
uz1ZX,city14,province11,Russia,ALMFc,bungalow,true,false,true,true,68.09,$,2
q03uF,city53,province30,China,sYXR7,Deluxe,false,true,true,true,48.53,$,0
j5r48,city61,province18,South Africa,oPc0j,Villa,true,true,true,false,1.39,$,2
zn917,city11,province56,country,wfgIE,Single Floor,true,true,true,true,68.61,$,2
UbDJA,city30,province71,India,h5flt,bungalow,false,true,true,true,6.41,$,3
zXgyr,city11,province76,Egypt,LiG4r,bungalow,true,false,true,false,99.02,$,2
V56nZ,city54,province56,UK,WjOQR,Deluxe,false,false,true,false,54.92,$,2
D9VLR,city26,province90,France,WTGXx,Villa,false,true,true,false,48.26,$,0
0sko3,city33,province84,Thailand,NCvsK,Single Floor,false,true,true,true,58.55,$,1
HDrzO,city86,province92,Russia,eoewM,bungalow,false,true,true,false,29.24,$,1
LJ3OB,city83,province98,China,8IhgN,bungalow,true,false,false,false,55.2,$,2
MZDZd,city33,province67,South Africa,LQkjL,Deluxe,true,true,true,true,46.5,$,3
FaJKS,city95,province54,country,uCqtJ,Villa,true,false,false,true,68.17,$,0
M3XdV,city9,province18,India,3HH5I,Single Floor,false,false,false,true,68.35,$,0
VVnX8,city87,province64,Egypt,eG1jk,bungalow,true,false,false,false,32.06,$,2
gcX9a,city76,province19,UK,Hf5aY,bungalow,true,true,false,false,32.46,$,3
Ab0AS,city50,province50,France,Gullw,Deluxe,true,false,true,true,49.28,$,3
OjUpL,city95,province98,Thailand,Y7eFh,Villa,true,false,false,true,22.84,$,2
lm5x4,city84,province42,Russia,qcw8i,Single Floor,true,true,true,false,97.67,$,0
QZbxb,city7,province5,China,6u797,bungalow,false,false,false,false,37.38,$,2
lJADm,city35,province1,South Africa,JTG3J,bungalow,false,false,false,true,71.1,$,2
7e9hL,city60,province12,country,zvCV1,Deluxe,false,false,true,false,72.2,$,0
dHNv2,city16,province84,India,Hy546,Villa,false,false,true,true,51.48,$,1
B6way,city47,province14,Egypt,9HtbW,Single Floor,true,true,true,true,89.47,$,0
F8O04,city23,province68,UK,elF0a,bungalow,true,true,false,false,87.26,$,1
c78fb,city47,province95,France,iUK69,bungalow,false,true,true,false,43.06,$,0
5wRHN,city78,province22,Thailand,qJgxk,Deluxe,true,false,false,false,22.3,$,2
mbaVo,city30,province57,Russia,tq2Ar,Villa,true,false,false,false,46.13,$,3
Po9RP,city62,province80,China,y8VPg,Single Floor,true,true,true,true,48.31,$,1
C2voT,city72,province73,South Africa,OPfF0,bungalow,false,true,true,true,9.7,$,3
Dy8IO,city14,province44,country,OHNl1,bungalow,true,false,true,false,5.36,$,1
DD6n6,city9,province40,India,oV4wT,Deluxe,false,true,true,true,32.26,$,2
Y0P37,city91,province94,Egypt,2irLT,Villa,false,true,true,false,54.29,$,3
ouevA,city24,province2,UK,4B3qt,Single Floor,true,true,false,true,38.31,$,3
mtB4N,city67,province88,France,vo9yw,bungalow,false,true,false,true,2.89,$,1
9IFq2,city64,province72,Thailand,5GMxL,bungalow,true,false,true,true,82.2,$,2
H642T,city69,province20,Russia,VjrDG,Deluxe,false,false,true,false,9.05,$,0
Bxf3g,city90,province24,China,gFFrt,Villa,false,false,true,false,4.64,$,1
8wrUQ,city77,province76,South Africa,MX4Qm,Single Floor,true,false,true,true,41.41,$,0
0tvsx,city45,province93,country,IBkWg,bungalow,false,true,true,false,52.37,$,1
5BpYd,city22,province79,India,uaXEI,bungalow,false,true,true,true,96.46,$,3
A0Zf0,city35,province70,Egypt,bgmO6,Deluxe,true,true,false,false,93.49,$,3
h6Gik,city1,province46,UK,2wbWI,Villa,false,true,true,true,9.78,$,0
7j18P,city39,province1,France,NldSx,Single Floor,false,false,false,false,81.63,$,2
QRfXr,city40,province60,Thailand,NeRKe,bungalow,true,true,true,true,57.17,$,0
HFg1z,city47,province17,Russia,eJCtn,bungalow,false,true,true,false,35.36,$,0
8mmVl,city68,province89,China,fcRwA,Deluxe,true,false,true,true,24.44,$,2
jtsDV,city87,province32,South Africa,60vql,Villa,true,false,false,false,25.79,$,3
jrkhe,city79,province50,country,f9aQR,Single Floor,false,false,true,true,61.05,$,3
1oxnY,city84,province6,India,EK9tU,bungalow,true,true,true,false,52.57,$,3
PgOdc,city35,province82,Egypt,QBeiv,bungalow,false,false,true,false,90.01,$,1
xe1o8,city9,province64,UK,yp887,Deluxe,false,true,true,true,43.66,$,0
sfqbQ,city2,province37,France,sh5Zz,Villa,true,false,false,false,31.87,$,3
CEZ94,city81,province76,Thailand,oGziJ,Single Floor,false,false,true,false,3.37,$,2
YFSj4,city51,province4,Russia,yJtpj,bungalow,false,true,false,false,35.56,$,3
LATA1,city25,province23,China,HXY1b,bungalow,false,true,false,false,16.36,$,2
pvw1l,city92,province61,South Africa,Y85L0,Deluxe,false,true,true,true,35.06,$,1
EoOY5,city3,province25,country,6baxw,Villa,true,true,true,true,8.56,$,3
urZJP,city66,province37,India,eenhg,Single Floor,true,true,false,true,92.56,$,2
ijLkl,city92,province18,Egypt,18ELN,bungalow,true,false,false,true,4.91,$,3
2YCkn,city37,province47,UK,7YMbg,bungalow,false,true,true,false,14.98,$,3
WaiAM,city27,province69,France,h0w5D,Deluxe,true,false,true,false,78.06,$,1
C2Z8g,city27,province1,Thailand,ePC5g,Villa,false,true,true,false,56.75,$,0
5ykhf,city93,province18,Russia,agXHl,Single Floor,false,true,false,false,98.84,$,2
Fm9vb,city36,province64,China,m6208,bungalow,true,false,false,true,2.94,$,3
03MPw,city75,province89,South Africa,f1SS2,bungalow,true,false,true,false,83.53,$,0
HhIeE,city27,province30,country,0Ch63,Deluxe,false,true,false,false,81.82,$,1
eljOO,city9,province98,India,4mx8G,Villa,true,false,true,true,48.0,$,1
hZYwq,city63,province51,Egypt,JldMu,Single Floor,false,true,true,false,80.67,$,2
jXr0v,city93,province10,UK,AfHXK,bungalow,true,false,false,true,32.28,$,0
ls4lx,city56,province19,France,3hgBL,bungalow,false,false,false,true,70.12,$,1
MZdki,city47,province47,Thailand,aBrxg,Deluxe,false,true,true,false,61.21,$,3
Cik8U,city17,province75,Russia,WYB8p,Villa,true,true,true,true,4.65,$,2
ecM9h,city43,province52,China,OaKLR,Single Floor,false,false,false,true,25.19,$,3
kKuQC,city6,province0,South Africa,ErMcQ,bungalow,false,false,true,false,8.87,$,1
Bbv25,city72,province20,country,SRqEN,bungalow,false,true,false,true,67.91,$,1
STN04,city78,province77,India,9hqXD,Deluxe,false,false,true,true,84.13,$,1
8DgLx,city50,province22,Egypt,825ns,Villa,true,true,false,false,39.14,$,1
9Sx78,city46,province53,UK,jg2k8,Single Floor,false,false,true,true,98.75,$,1
2veFO,city44,province29,France,SbJ5x,bungalow,false,true,true,true,86.63,$,0
9D5AD,city42,province32,Thailand,8DSLg,bungalow,false,false,false,true,79.57,$,1
Wm5nT,city27,province76,Russia,kfk5o,Deluxe,true,false,true,true,78.8,$,2
Sey4E,city12,province15,China,Jg3Cw,Villa,true,false,true,false,3.35,$,2
vFGLW,city20,province83,South Africa,ufZCT,Single Floor,true,false,true,false,99.32,$,0
W0AWh,city76,province65,country,WYuvk,bungalow,false,true,false,true,99.04,$,0
vffFM,city49,province61,India,Q2fws,bungalow,false,true,false,false,34.3,$,0
zqNo9,city72,province7,Egypt,PbU2K,Deluxe,false,true,false,true,28.8,$,1
owPzU,city84,province94,UK,btlKA,Villa,false,true,true,true,59.38,$,2
MEmnO,city40,province25,France,LDn3D,Single Floor,false,false,true,false,27.01,$,0
APxaM,city25,province61,Thailand,QgeOM,bungalow,false,false,true,false,53.4,$,3
fzdUF,city89,province78,Russia,xFlpB,bungalow,false,true,false,true,6.74,$,3
QGqVx,city42,province66,China,DxQGW,Deluxe,false,false,true,true,41.06,$,3
Nr51s,city0,province16,South Africa,osrHO,Villa,true,false,true,false,15.42,$,0
HwseZ,city24,province83,country,flmjP,Single Floor,false,true,true,false,59.39,$,1
VbIw5,city14,province87,India,0YKBk,bungalow,true,false,true,true,81.23,$,0
Ly4Mb,city10,province77,Egypt,2VS8p,bungalow,true,false,false,false,85.86,$,2
BbAt1,city74,province71,UK,QuFW9,Deluxe,false,false,true,false,99.4,$,2
vuwS5,city21,province60,France,i9WJQ,Villa,true,false,true,false,89.61,$,1
UNSd1,city80,province47,Thailand,y85Yj,Single Floor,true,false,false,false,91.76,$,2
WW5Wc,city10,province7,Russia,TfdR7,bungalow,false,true,true,false,99.61,$,0
v8Gw1,city91,province55,China,Qk0f3,bungalow,false,false,false,false,3.86,$,0
NUWXb,city50,province58,South Africa,tUxsM,Deluxe,false,false,true,true,92.58,$,3
Al0Cd,city23,province92,country,BrX7i,Villa,false,true,false,true,45.87,$,1
uGpcS,city9,province83,India,1yaqK,Single Floor,false,false,true,true,72.03,$,3
HDMCH,city58,province52,Egypt,XxcSL,bungalow,true,true,true,false,70.83,$,1
qH1vV,city53,province24,UK,TiKc2,bungalow,false,true,false,true,53.03,$,3
dVrH2,city56,province68,France,7GJ6m,Deluxe,true,false,true,true,2.29,$,2
0uLIo,city95,province22,Thailand,0rhH7,Villa,false,false,true,true,13.12,$,0
W98iT,city75,province57,Russia,5Lqcf,Single Floor,false,true,true,false,35.36,$,1
wSYw5,city74,province2,China,HP3Zp,bungalow,false,true,false,false,40.15,$,2
Cl37u,city14,province88,South Africa,qVwgC,bungalow,false,true,false,false,50.11,$,1
1H8Eb,city64,province60,country,fRC7V,Deluxe,false,true,true,true,51.91,$,0
nzjPN,city3,province51,India,n4EXu,Villa,false,true,true,true,90.29,$,2
fF313,city44,province51,Egypt,kL9MP,Single Floor,true,false,true,true,21.54,$,0
cDsnJ,city60,province1,UK,tgMEX,bungalow,false,false,false,true,3.36,$,1
9CmCS,city8,province96,France,2TJmW,bungalow,false,false,false,false,9.5,$,0
WHMoi,city59,province37,Thailand,eqa3k,Deluxe,true,false,false,false,21.53,$,0
hjALt,city11,province8,Russia,qpQuQ,Villa,true,true,false,true,9.16,$,0
QIZc9,city3,province65,China,u9QCk,Single Floor,false,true,true,true,10.47,$,0
mJRvT,city57,province43,South Africa,UaypH,bungalow,false,false,true,true,17.82,$,2
0GJbG,city44,province26,country,srxZg,bungalow,false,false,false,true,36.52,$,1
sRYtM,city4,province12,India,QAtgJ,Deluxe,false,true,false,false,7.85,$,2
VOpJf,city54,province66,Egypt,8cNTe,Villa,false,true,true,false,51.47,$,0
1A1fa,city8,province42,UK,bWeTz,Single Floor,true,true,true,true,97.38,$,1
bczBn,city33,province14,France,OiTDB,bungalow,false,false,false,true,4.47,$,3
F66EY,city64,province85,Thailand,5bNB4,bungalow,true,true,false,false,5.56,$,1
PtBZO,city88,province9,Russia,jL9zw,Deluxe,true,true,true,false,5.78,$,3
HBbQ4,city60,province68,China,IeIIW,Villa,false,false,true,true,62.92,$,0
eiwuV,city5,province11,South Africa,9KD5R,Single Floor,false,false,true,false,39.56,$,3
3OEyM,city4,province59,country,nnEna,bungalow,false,true,false,false,59.39,$,3
4YwZv,city50,province60,India,ZQWYU,bungalow,false,true,false,true,81.99,$,0
z4koN,city67,province35,Egypt,Ipt9o,Deluxe,false,false,true,false,87.7,$,2
BHDz3,city4,province9,UK,kYtxz,Villa,false,true,false,false,82.22,$,2
GVa1l,city26,province96,France,6atqd,Single Floor,true,false,true,false,4.75,$,0
DZbf2,city12,province15,Thailand,gGOeW,bungalow,false,false,true,false,18.09,$,0
Ppo8F,city27,province31,Russia,ErxvF,bungalow,false,false,false,false,8.85,$,0
UrSGG,city42,province0,China,gIHTt,Deluxe,true,false,false,true,22.95,$,3
uQfYJ,city93,province47,South Africa,VJbzZ,Villa,true,false,false,false,6.65,$,0
ysvMF,city65,province27,country,lpE7r,Single Floor,false,false,false,false,62.48,$,3
tlLeB,city54,province4,India,eOyrY,bungalow,false,true,false,false,94.9,$,3
Cbqvd,city59,province69,Egypt,dTMQs,bungalow,true,false,false,false,1.82,$,3
JMtY8,city8,province28,UK,Kc6SK,Deluxe,true,true,true,false,21.9,$,1
QVv0b,city0,province3,France,tes1f,Villa,true,true,true,true,9.33,$,1
haLbt,city5,province86,Thailand,YZ4Bg,Single Floor,false,true,false,false,57.25,$,1
RtXxE,city6,province66,Russia,ICXlU,bungalow,false,true,true,false,49.63,$,2
0GOqE,city85,province9,China,ifASX,bungalow,true,false,true,true,88.28,$,0
Nkh68,city15,province3,South Africa,zoiiP,Deluxe,false,false,true,true,78.33,$,1
p92UK,city46,province78,country,wNpm7,Villa,false,true,true,true,71.82,$,3
dEbNo,city40,province46,India,FGCTg,Single Floor,true,true,false,true,89.6,$,0
FJmHd,city96,province74,Egypt,JRV7A,bungalow,true,false,true,true,68.05,$,3
et9Ws,city77,province60,UK,owtF0,bungalow,true,false,false,true,39.85,$,2
WWinK,city18,province68,France,m39y6,Deluxe,false,false,false,false,72.6,$,1
tor6Q,city36,province30,Thailand,b5qXn,Villa,true,false,false,true,24.97,$,1
Vp1ns,city86,province33,Russia,n8aVV,Single Floor,false,false,true,false,66.3,$,2
3HT02,city30,province82,China,SNABo,bungalow,true,true,false,false,0.61,$,2
ZJLUv,city83,province6,South Africa,hPc9I,bungalow,false,false,true,true,90.06,$,1
wgERk,city54,province27,country,ZBvvA,Deluxe,true,true,false,true,15.71,$,0
g1vmN,city20,province10,India,4LIHw,Villa,true,false,true,false,15.25,$,3
xtg6U,city25,province32,Egypt,K0zWA,Single Floor,true,true,true,true,88.8,$,1
vu3Js,city63,province69,UK,akYhe,bungalow,false,false,false,false,75.99,$,1
2rypc,city52,province49,France,dVOWV,bungalow,false,true,false,false,20.77,$,3
mV1n6,city22,province30,Thailand,z6lpK,Deluxe,true,true,false,true,58.51,$,1
cZfgr,city30,province18,Russia,SZI9z,Villa,false,false,false,false,34.6,$,0
slPOG,city94,province43,China,Q8V7y,Single Floor,false,false,false,false,88.74,$,0
JYfSX,city85,province69,South Africa,TtRKc,bungalow,true,true,true,false,8.84,$,0
xi9lG,city22,province75,country,iUn3M,bungalow,false,true,true,true,8.13,$,2
8BBoq,city59,province57,India,3ZiYR,Deluxe,false,true,true,false,5.21,$,1
Pv3oi,city31,province92,Egypt,WkMcY,Villa,true,true,false,true,4.24,$,1
CFDS3,city92,province48,UK,Z1HMS,Single Floor,false,false,true,false,35.41,$,1
SMvUy,city90,province37,France,W4OXe,bungalow,true,true,true,false,56.33,$,0
LA2OL,city50,province31,Thailand,J6lGD,bungalow,true,true,true,false,62.6,$,1
e9rnI,city11,province53,Russia,4t9jf,Deluxe,true,true,true,true,78.83,$,3
WgT6A,city9,province26,China,rJ6np,Villa,false,true,true,true,45.74,$,2
nXjX4,city42,province4,South Africa,ArMbR,Single Floor,false,false,true,true,53.32,$,3
